Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
401-89-1510,Giza,Naypyitaw,Member,Female,Health and beauty,90.77,6,27.2310,571.8510,3/2/2019,2:59:00 PM,Ewallet,544.6200,4.761904762,27.2310,9.5
623-75-6636,Alex,Yangon,Member,Female,Food and beverages,19.56,4,3.9120,82.1520,2/10/2019,10:42:00 AM,Credit card,78.2400,4.761904762,3.9120,4.9
678-74-9982,Cairo,Mandalay,Normal,Male,Food and beverages,17.06,2,1.7060,35.8260,1/29/2019,10:38:00 AM,Cash,34.1200,4.761904762,1.7060,8.0
956-83-5801,Cairo,Mandalay,Member,Female,Electronic accessories,49.69,5,12.4225,260.8725,1/25/2019,3:14:00 PM,Cash,248.4500,4.761904762,12.4225,5.9
470-20-6766,Alex,Yangon,Member,Female,Fashion accessories,72.38,8,28.9520,607.9920,2/22/2019,5:38:00 PM,Ewallet,579.0400,4.761904762,28.9520,6.7
350-62-3263,Giza,Naypyitaw,Normal,Female,Home and lifestyle,30.68,3,4.6020,96.6420,3/10/2019,3:07:00 PM,Ewallet,92.0400,4.761904762,4.6020,6.5
747-35-3947,Cairo,Mandalay,Normal,Male,Electronic accessories,98.49,10,49.2450,1034.1450,3/5/2019,11:26:00 AM,Cash,984.9000,4.761904762,49.2450,8.6
990-14-8068,Cairo,Mandalay,Member,Male,Health and beauty,93.71,2,9.3710,196.7910,1/17/2019,12:32:00 PM,Credit card,187.4200,4.761904762,9.3710,9.5
670-40-5806,Giza,Naypyitaw,Member,Female,Home and lifestyle,41.89,7,14.6615,307.8915,3/31/2019,7:38:00 PM,Credit card,293.2300,4.761904762,14.6615,4.6
518-90-8368,Cairo,Mandalay,Normal,Female,Sports and travel,14.07,6,4.2210,88.6410,2/27/2019,12:46:00 PM,Ewallet,84.4200,4.761904762,4.2210,8.3
255-10-7060,Cairo,Mandalay,Normal,Female,Home and lifestyle,92.47,9,41.6115,873.8415,1/11/2019,5:11:00 PM,Credit card,832.2300,4.761904762,41.6115,8.3
404-73-6588,Giza,Naypyitaw,Member,Female,Home and lifestyle,95.03,2,9.5030,199.5630,1/30/2019,3:24:00 PM,Cash,190.0600,4.761904762,9.5030,8.5
631-45-6150,Alex,Yangon,Member,Female,Home and lifestyle,13.77,4,2.7540,57.8340,2/25/2019,12:07:00 PM,Cash,55.0800,4.761904762,2.7540,5.6
365-87-2738,Giza,Naypyitaw,Member,Female,Electronic accessories,30.13,3,4.5195,94.9095,2/6/2019,11:13:00 AM,Credit card,90.3900,4.761904762,4.5195,9.0
650-34-1109,Alex,Yangon,Normal,Male,Home and lifestyle,12.46,1,0.6230,13.0830,3/11/2019,1:18:00 PM,Credit card,12.4600,4.761904762,0.6230,6.6
212-25-8281,Giza,Naypyitaw,Normal,Female,Home and lifestyle,56.88,8,22.7520,477.7920,2/7/2019,11:55:00 AM,Ewallet,455.0400,4.761904762,22.7520,10.0
862-38-2218,Cairo,Mandalay,Normal,Male,Food and beverages,70.18,6,21.0540,442.1340,1/11/2019,3:17:00 PM,Cash,421.0800,4.761904762,21.0540,7.8
422-14-8100,Cairo,Mandalay,Member,Female,Electronic accessories,70.49,2,7.0490,148.0290,3/30/2019,6:42:00 PM,Credit card,140.9800,4.761904762,7.0490,4.2
700-58-4607,Cairo,Mandalay,Member,Female,Sports and travel,66.46,4,13.2920,279.1320,1/18/2019,12:31:00 PM,Ewallet,265.8400,4.761904762,13.2920,8.4
977-37-1052,Giza,Naypyitaw,Normal,Male,Sports and travel,21.86,2,2.1860,45.9060,3/8/2019,6:39:00 PM,Ewallet,43.7200,4.761904762,2.1860,8.3
489-90-4845,Alex,Yangon,Normal,Female,Food and beverages,47.63,5,11.9075,250.0575,3/20/2019,8:11:00 PM,Cash,238.1500,4.761904762,11.9075,9.0
501-86-6851,Giza,Naypyitaw,Normal,Female,Health and beauty,70.12,8,28.0480,589.0080,3/22/2019,1:07:00 PM,Cash,560.9600,4.761904762,28.0480,6.5
280-69-6224,Giza,Naypyitaw,Member,Female,Fashion accessories,39.29,7,13.7515,288.7815,1/15/2019,4:45:00 PM,Ewallet,275.0300,4.761904762,13.7515,8.6
521-97-4847,Giza,Naypyitaw,Member,Female,Home and lifestyle,85.61,8,34.2440,719.1240,3/18/2019,6:13:00 PM,Cash,684.8800,4.761904762,34.2440,4.4
500-66-7966,Giza,Naypyitaw,Normal,Female,Health and beauty,33.54,6,10.0620,211.3020,2/22/2019,2:31:00 PM,Credit card,201.2400,4.761904762,10.0620,5.3
519-38-3728,Cairo,Mandalay,Member,Male,Food and beverages,83.67,5,20.9175,439.2675,2/27/2019,7:21:00 PM,Ewallet,418.3500,4.761904762,20.9175,7.6
192-52-6778,Alex,Yangon,Member,Male,Food and beverages,95.53,1,4.7765,100.3065,2/18/2019,1:23:00 PM,Credit card,95.5300,4.761904762,4.7765,5.2
397-30-7125,Alex,Yangon,Normal,Female,Electronic accessories,85.43,7,29.9005,627.9105,1/30/2019,6:46:00 PM,Ewallet,598.0100,4.761904762,29.9005,9.6
613-60-8944,Alex,Yangon,Member,Male,Home and lifestyle,86.09,9,38.7405,813.5505,1/14/2019,2:01:00 PM,Ewallet,774.8100,4.761904762,38.7405,7.8
932-58-7565,Cairo,Mandalay,Member,Female,Health and beauty,32.26,5,8.0650,169.3650,1/16/2019,11:04:00 AM,Credit card,161.3000,4.761904762,8.0650,8.3
719-29-2565,Cairo,Mandalay,Normal,Male,Food and beverages,47.38,1,2.3690,49.7490,3/11/2019,2:50:00 PM,Cash,47.3800,4.761904762,2.3690,6.6
307-22-5329,Cairo,Mandalay,Normal,Female,Home and lifestyle,12.11,5,3.0275,63.5775,2/28/2019,4:05:00 PM,Ewallet,60.5500,4.761904762,3.0275,9.8
646-74-5007,Cairo,Mandalay,Normal,Male,Sports and travel,35.07,5,8.7675,184.1175,3/31/2019,4:23:00 PM,Credit card,175.3500,4.761904762,8.7675,8.3
889-39-8325,Giza,Naypyitaw,Normal,Female,Food and beverages,30.17,1,1.5085,31.6785,2/20/2019,11:41:00 AM,Cash,30.1700,4.761904762,1.5085,6.0
273-36-9025,Cairo,Mandalay,Member,Male,Electronic accessories,97.82,2,9.7820,205.4220,3/13/2019,4:39:00 PM,Cash,195.6400,4.761904762,9.7820,7.1
358-62-6102,Cairo,Mandalay,Normal,Male,Health and beauty,78.45,1,3.9225,82.3725,3/5/2019,3:44:00 PM,Credit card,78.4500,4.761904762,3.9225,7.6
913-72-9938,Alex,Yangon,Normal,Female,Fashion accessories,34.13,4,6.8260,143.3460,3/13/2019,1:20:00 PM,Cash,136.5200,4.761904762,6.8260,8.3
535-99-2269,Cairo,Mandalay,Normal,Male,Health and beauty,59.93,2,5.9930,125.8530,1/14/2019,12:33:00 PM,Credit card,119.8600,4.761904762,5.9930,4.7
534-73-3797,Alex,Yangon,Normal,Male,Fashion accessories,49.38,2,4.9380,103.6980,1/5/2019,6:26:00 PM,Cash,98.7600,4.761904762,4.9380,4.1
377-76-6281,Alex,Yangon,Normal,Male,Electronic accessories,49.19,5,12.2975,258.2475,3/28/2019,2:33:00 PM,Credit card,245.9500,4.761904762,12.2975,5.2
719-42-8735,Cairo,Mandalay,Normal,Male,Home and lifestyle,95.68,6,28.7040,602.7840,3/8/2019,12:10:00 PM,Credit card,574.0800,4.761904762,28.7040,8.3
253-70-2098,Giza,Naypyitaw,Member,Female,Fashion accessories,10.88,7,3.8080,79.9680,1/23/2019,1:12:00 PM,Credit card,76.1600,4.761904762,3.8080,4.6
579-86-3563,Giza,Naypyitaw,Member,Female,Fashion accessories,39.79,1,1.9895,41.7795,3/21/2019,6:56:00 PM,Ewallet,39.7900,4.761904762,1.9895,6.1
940-64-6009,Alex,Yangon,Normal,Female,Home and lifestyle,93.51,5,23.3775,490.9275,2/6/2019,6:34:00 PM,Credit card,467.5500,4.761904762,23.3775,8.0
386-32-5307,Alex,Yangon,Member,Male,Food and beverages,63.34,2,6.3340,133.0140,1/28/2019,7:41:00 PM,Cash,126.6800,4.761904762,6.3340,6.0
584-36-3754,Cairo,Mandalay,Member,Male,Electronic accessories,64.43,10,32.2150,676.5150,3/27/2019,11:59:00 AM,Credit card,644.3000,4.761904762,32.2150,4.9
179-16-3244,Alex,Yangon,Normal,Female,Fashion accessories,52.79,1,2.6395,55.4295,2/11/2019,5:20:00 PM,Cash,52.7900,4.761904762,2.6395,7.0
892-59-8773,Alex,Yangon,Normal,Female,Food and beverages,31.67,7,11.0845,232.7745,2/18/2019,3:33:00 PM,Ewallet,221.6900,4.761904762,11.0845,9.3
960-65-8235,Alex,Yangon,Normal,Female,Fashion accessories,95.98,5,23.9950,503.8950,1/19/2019,11:35:00 AM,Cash,479.9000,4.761904762,23.9950,7.9
889-95-6668,Alex,Yangon,Normal,Male,Food and beverages,12.28,6,3.6840,77.3640,3/1/2019,6:56:00 PM,Ewallet,73.6800,4.761904762,3.6840,6.3
552-56-9618,Alex,Yangon,Member,Male,Food and beverages,93.99,1,4.6995,98.6895,1/26/2019,2:21:00 PM,Ewallet,93.9900,4.761904762,4.6995,9.5
379-14-5504,Giza,Naypyitaw,Normal,Female,Health and beauty,55.25,1,2.7625,58.0125,3/19/2019,2:17:00 PM,Credit card,55.2500,4.761904762,2.7625,4.3
747-68-9033,Cairo,Mandalay,Member,Female,Fashion accessories,84.10,8,33.6400,706.4400,3/19/2019,8:48:00 PM,Credit card,672.8000,4.761904762,33.6400,8.8
822-32-3156,Alex,Yangon,Member,Female,Health and beauty,43.26,10,21.6300,454.2300,1/20/2019,10:28:00 AM,Credit card,432.6000,4.761904762,21.6300,8.3
973-34-1273,Giza,Naypyitaw,Normal,Female,Fashion accessories,18.77,9,8.4465,177.3765,2/5/2019,12:57:00 PM,Credit card,168.9300,4.761904762,8.4465,8.3
957-95-2007,Giza,Naypyitaw,Member,Male,Food and beverages,56.47,7,19.7645,415.0545,2/23/2019,12:46:00 PM,Cash,395.2900,4.761904762,19.7645,4.5
805-74-7705,Giza,Naypyitaw,Member,Male,Home and lifestyle,14.01,10,7.0050,147.1050,1/26/2019,2:35:00 PM,Cash,140.1000,4.761904762,7.0050,4.7
574-21-2904,Giza,Naypyitaw,Member,Male,Fashion accessories,61.14,2,6.1140,128.3940,3/14/2019,11:11:00 AM,Cash,122.2800,4.761904762,6.1140,7.5
753-57-8542,Alex,Yangon,Member,Male,Home and lifestyle,79.01,1,3.9505,82.9605,1/28/2019,8:41:00 PM,Ewallet,79.0100,4.761904762,3.9505,8.5
822-46-3916,Cairo,Mandalay,Normal,Male,Food and beverages,21.95,1,1.0975,23.0475,2/18/2019,3:26:00 PM,Ewallet,21.9500,4.761904762,1.0975,9.0
365-99-8202,Giza,Naypyitaw,Normal,Male,Sports and travel,89.52,3,13.4280,281.9880,2/7/2019,3:37:00 PM,Cash,268.5600,4.761904762,13.4280,6.1
954-84-7318,Cairo,Mandalay,Member,Male,Fashion accessories,57.07,3,8.5605,179.7705,1/5/2019,4:22:00 PM,Credit card,171.2100,4.761904762,8.5605,8.9
949-44-2486,Giza,Naypyitaw,Member,Female,Electronic accessories,28.67,9,12.9015,270.9315,3/12/2019,5:16:00 PM,Ewallet,258.0300,4.761904762,12.9015,9.5
243-69-6291,Cairo,Mandalay,Normal,Female,Fashion accessories,69.25,3,10.3875,218.1375,3/2/2019,7:57:00 PM,Ewallet,207.7500,4.761904762,10.3875,5.9
